Ligand receptor pair,Source,PMID support,Ligand gene symbol,Ligand HGNC ID,Ligand location,Receptor gene symbol,Receptor HGNC ID,HGNC L R,secondary source?
DSC1 DSG3,Hou et al. 2020 (this publication),"27298358,",DSC1,HGNC:3035,plasma membrane,DSG3,HGNC:3050,HGNC:3035 HGNC:3050,
DSC1 DSG4,Hou et al. 2020 (this publication),"27298358,",DSC1,HGNC:3035,plasma membrane,DSG4,HGNC:21307,HGNC:3035 HGNC:21307,
DSC2 DSG1,Efremova et al. 2020 (CellphoneDB),"27298358,",DSC2,HGNC:3036,plasma membrane,DSG1,HGNC:3048,HGNC:3036 HGNC:3048,
DSC2 DSG2,Efremova et al. 2020 (CellphoneDB),"27298358,",DSC2,HGNC:3036,plasma membrane,DSG2,HGNC:3049,HGNC:3036 HGNC:3049,
DSC2 DSG3,Hou et al. 2020 (this publication),"27298358,",DSC2,HGNC:3036,plasma membrane,DSG3,HGNC:3050,HGNC:3036 HGNC:3050,
DSC2 DSG4,Hou et al. 2020 (this publication),"27298358,",DSC2,HGNC:3036,plasma membrane,DSG4,HGNC:21307,HGNC:3036 HGNC:21307,
DSC3 DSG1,Efremova et al. 2020 (CellphoneDB),"27298358,",DSC3,HGNC:3037,plasma membrane,DSG1,HGNC:3048,HGNC:3037 HGNC:3048,
DSC3 DSG2,Efremova et al. 2020 (CellphoneDB),"27298358,",DSC3,HGNC:3037,plasma membrane,DSG2,HGNC:3049,HGNC:3037 HGNC:3049,
DSC3 DSG3,Hou et al. 2020 (this publication),"27298358,",DSC3,HGNC:3037,plasma membrane,DSG3,HGNC:3050,HGNC:3037 HGNC:3050,
DSC3 DSG4,Hou et al. 2020 (this publication),"27298358,",DSC3,HGNC:3037,plasma membrane,DSG4,HGNC:21307,HGNC:3037 HGNC:21307,
DSG1 DSC3,Efremova et al. 2020 (CellphoneDB),"27298358,",DSG1,HGNC:3048,plasma membrane,DSC3,HGNC:3037,HGNC:3048 HGNC:3037,
DSG2 DSC1,Efremova et al. 2020 (CellphoneDB),"27298358,",DSG2,HGNC:3049,plasma membrane,DSC1,HGNC:3035,HGNC:3049 HGNC:3035,
DSG2 DSC3,Efremova et al. 2020 (CellphoneDB),"27298358,",DSG2,HGNC:3049,plasma membrane,DSC3,HGNC:3037,HGNC:3049 HGNC:3037,
DSPP ITGB6,Hou et al. 2020 (this publication),"27430624,",DSPP,HGNC:3054,secreted,ITGB6,HGNC:6161,HGNC:3054 HGNC:6161,
EBI3 IL27RA,Ramilowski_2015_Literature_supported,"12121660,",EBI3,HGNC:3129,secreted,IL27RA,HGNC:17290,HGNC:3129 HGNC:17290,
EBI3 IL6ST,Hou et al. 2020 (this publication),"28280243,",EBI3,HGNC:3129,secreted,IL6ST,HGNC:6021,HGNC:3129 HGNC:6021,Ramilowski_2015_Putative
ECM1 ITGB4,Hou et al. 2020 (this publication),"29059156,",ECM1,HGNC:3153,secreted,ITGB4,HGNC:6158,HGNC:3153 HGNC:6158,
EDA EDA2R,Ramilowski_2015_Literature_supported,"12084975,11039935,11039935, 12270937,",EDA,HGNC:3157,secreted,EDA2R,HGNC:17756,HGNC:3157 HGNC:17756,CellphoneDB
EDA EDAR,Ramilowski_2015_Literature_supported,"12084975,11039935,11309369,",EDA,HGNC:3157,secreted,EDAR,HGNC:2895,HGNC:3157 HGNC:2895,CellphoneDB
EDIL3 ITGB3,Hou et al. 2020 (this publication),"28846069,",EDIL3,HGNC:3173,secreted,ITGB3,HGNC:6156,HGNC:3173 HGNC:6156,
EDN1 EDNRA,Ramilowski_2015_Literature_supported,"9082970,7647976,10770212,",EDN1,HGNC:3176,secreted,EDNRA,HGNC:3179,HGNC:3176 HGNC:3179,
EDN1 EDNRB,Ramilowski_2015_Literature_supported,"12972292,",EDN1,HGNC:3176,secreted,EDNRB,HGNC:3180,HGNC:3176 HGNC:3180,
EDN1 KEL,Ramilowski_2015_Literature_supported,"10438732,",EDN1,HGNC:3176,secreted,KEL,HGNC:6308,HGNC:3176 HGNC:6308,
EDN2 EDNRA,Ramilowski_2015_Literature_supported,"2175397, 9082970,7647976,",EDN2,HGNC:3177,secreted,EDNRA,HGNC:3179,HGNC:3177 HGNC:3179,CellphoneDB
EDN2 EDNRB,Ramilowski_2015_Literature_supported,"14659083,",EDN2,HGNC:3177,secreted,EDNRB,HGNC:3180,HGNC:3177 HGNC:3180,
EDN2 KEL,Ramilowski_2015_Literature_supported,"10438732,",EDN2,HGNC:3177,secreted,KEL,HGNC:6308,HGNC:3177 HGNC:6308,
EDN3 EDNRA,Ramilowski_2015_Literature_supported,"11982704,",EDN3,HGNC:3178,secreted,EDNRA,HGNC:3179,HGNC:3178 HGNC:3179,
EDN3 EDNRB,Ramilowski_2015_Literature_supported,"8001160, 8086489,7524189, 8460684, 8904635,8001160, 11982704,",EDN3,HGNC:3178,secreted,EDNRB,HGNC:3180,HGNC:3178 HGNC:3180,
EDN3 KEL,Ramilowski_2015_Literature_supported,"10438732,",EDN3,HGNC:3178,secreted,KEL,HGNC:6308,HGNC:3178 HGNC:6308,
EFEMP1 EGFR,Ramilowski_2015_Literature_supported,"19804359,",EFEMP1,HGNC:3218,secreted,EGFR,HGNC:3236,HGNC:3218 HGNC:3236,
EFNA1 EPHA1,Ramilowski_2015_Literature_supported,"9330863,8755474, 11519828,",EFNA1,HGNC:3221,plasma membrane,EPHA1,HGNC:3385,HGNC:3221 HGNC:3385,CellphoneDB
EFNA1 EPHA2,Ramilowski_2015_Literature_supported,"11248553,14692877, 8755474, 7973638,",EFNA1,HGNC:3221,plasma membrane,EPHA2,HGNC:3386,HGNC:3221 HGNC:3386,CellphoneDB
EFNA1 EPHA3,Ramilowski_2015_Literature_supported,"9330863,8070404,",EFNA1,HGNC:3221,plasma membrane,EPHA3,HGNC:3387,HGNC:3221 HGNC:3387,CellphoneDB
EFNA1 EPHA4,Ramilowski_2015_Literature_supported,"9330863,8755474,",EFNA1,HGNC:3221,plasma membrane,EPHA4,HGNC:3388,HGNC:3221 HGNC:3388,CellphoneDB
EFNA1 EPHA5,Ramilowski_2015_Literature_supported,"9330863,8755474,",EFNA1,HGNC:3221,plasma membrane,EPHA5,HGNC:3389,HGNC:3221 HGNC:3389,CellphoneDB
EFNA1 EPHA6,Ramilowski_2015_Literature_supported,"9330863,8755474,",EFNA1,HGNC:3221,plasma membrane,EPHA6,HGNC:19296,HGNC:3221 HGNC:19296,
EFNA1 EPHA7,Ramilowski_2015_Literature_supported,"9330863,8755474,",EFNA1,HGNC:3221,plasma membrane,EPHA7,HGNC:3390,HGNC:3221 HGNC:3390,CellphoneDB
EFNA1 EPHA8,Ramilowski_2015_Literature_supported,"10515610,",EFNA1,HGNC:3221,plasma membrane,EPHA8,HGNC:3391,HGNC:3221 HGNC:3391,CellphoneDB
EFNA2 EPHA1,Efremova et al. 2020 (CellphoneDB),"15114347,",EFNA2,HGNC:3222,plasma membrane,EPHA1,HGNC:3385,HGNC:3222 HGNC:3385,Ramilowski_2015_Putative
EFNA2 EPHA2,Ramilowski_2015_Literature_supported,"8755474,",EFNA2,HGNC:3222,plasma membrane,EPHA2,HGNC:3386,HGNC:3222 HGNC:3386,CellphoneDB
EFNA2 EPHA3,Ramilowski_2015_Literature_supported,"9330863,9751130,",EFNA2,HGNC:3222,plasma membrane,EPHA3,HGNC:3387,HGNC:3222 HGNC:3387,CellphoneDB
EFNA2 EPHA4,Ramilowski_2015_Literature_supported,"9330863,",EFNA2,HGNC:3222,plasma membrane,EPHA4,HGNC:3388,HGNC:3222 HGNC:3388,CellphoneDB_flipped
EFNA2 EPHA5,Ramilowski_2015_Literature_supported,"9330863,10531456,",EFNA2,HGNC:3222,plasma membrane,EPHA5,HGNC:3389,HGNC:3222 HGNC:3389,CellphoneDB
EFNA2 EPHA6,Ramilowski_2015_Literature_supported,"9330863,",EFNA2,HGNC:3222,plasma membrane,EPHA6,HGNC:19296,HGNC:3222 HGNC:19296,
EFNA2 EPHA7,Ramilowski_2015_Literature_supported,"9330863,",EFNA2,HGNC:3222,plasma membrane,EPHA7,HGNC:3390,HGNC:3222 HGNC:3390,CellphoneDB_flipped
EFNA2 EPHA8,Ramilowski_2015_Literature_supported,"9330863,",EFNA2,HGNC:3222,plasma membrane,EPHA8,HGNC:3391,HGNC:3222 HGNC:3391,CellphoneDB
EFNA3 EPHA1,Ramilowski_2015_Literature_supported,"16466970,",EFNA3,HGNC:3223,plasma membrane,EPHA1,HGNC:3385,HGNC:3223 HGNC:3385,CellphoneDB
EFNA3 EPHA2,Ramilowski_2015_Literature_supported,"9330863,12907451,",EFNA3,HGNC:3223,plasma membrane,EPHA2,HGNC:3386,HGNC:3223 HGNC:3386,CellphoneDB
EFNA3 EPHA3,Ramilowski_2015_Literature_supported,"9330863,",EFNA3,HGNC:3223,plasma membrane,EPHA3,HGNC:3387,HGNC:3223 HGNC:3387,CellphoneDB
EFNA3 EPHA4,Ramilowski_2015_Literature_supported,"9330863,12496762,",EFNA3,HGNC:3223,plasma membrane,EPHA4,HGNC:3388,HGNC:3223 HGNC:3388,CellphoneDB
EFNA3 EPHA5,Ramilowski_2015_Literature_supported,"9330863,10516308,",EFNA3,HGNC:3223,plasma membrane,EPHA5,HGNC:3389,HGNC:3223 HGNC:3389,CellphoneDB
EFNA3 EPHA6,Ramilowski_2015_Literature_supported,"9330863,",EFNA3,HGNC:3223,plasma membrane,EPHA6,HGNC:19296,HGNC:3223 HGNC:19296,
EFNA3 EPHA7,Ramilowski_2015_Literature_supported,"9330863,10366629,",EFNA3,HGNC:3223,plasma membrane,EPHA7,HGNC:3390,HGNC:3223 HGNC:3390,CellphoneDB
EFNA3 EPHA8,Ramilowski_2015_Literature_supported,"9330863,",EFNA3,HGNC:3223,plasma membrane,EPHA8,HGNC:3391,HGNC:3223 HGNC:3391,CellphoneDB
EFNA3 EPHB1,Ramilowski_2015_Literature_supported,"9330863,",EFNA3,HGNC:3223,plasma membrane,EPHB1,HGNC:3392,HGNC:3223 HGNC:3392,
EFNA4 EPHA1,Efremova et al. 2020 (CellphoneDB),"15114347,",EFNA4,HGNC:3224,plasma membrane,EPHA1,HGNC:3385,HGNC:3224 HGNC:3385,Ramilowski_2015_Putative
EFNA4 EPHA2,Ramilowski_2015_Literature_supported,"9330863,10607706, 8755474,",EFNA4,HGNC:3224,plasma membrane,EPHA2,HGNC:3386,HGNC:3224 HGNC:3386,CellphoneDB
EFNA4 EPHA3,Ramilowski_2015_Literature_supported,"8755474,",EFNA4,HGNC:3224,plasma membrane,EPHA3,HGNC:3387,HGNC:3224 HGNC:3387,CellphoneDB
EFNA4 EPHA4,Ramilowski_2015_Literature_supported,"10366629,",EFNA4,HGNC:3224,plasma membrane,EPHA4,HGNC:3388,HGNC:3224 HGNC:3388,CellphoneDB
EFNA4 EPHA5,Ramilowski_2015_Literature_supported,"9330863,10607706, 8755474,",EFNA4,HGNC:3224,plasma membrane,EPHA5,HGNC:3389,HGNC:3224 HGNC:3389,CellphoneDB
EFNA4 EPHA6,Ramilowski_2015_Literature_supported,"9330863,10607706,",EFNA4,HGNC:3224,plasma membrane,EPHA6,HGNC:19296,HGNC:3224 HGNC:19296,
EFNA4 EPHA7,Ramilowski_2015_Literature_supported,"8755474,",EFNA4,HGNC:3224,plasma membrane,EPHA7,HGNC:3390,HGNC:3224 HGNC:3390,CellphoneDB
EFNA4 EPHA8,Ramilowski_2015_Literature_supported,"10515610,",EFNA4,HGNC:3224,plasma membrane,EPHA8,HGNC:3391,HGNC:3224 HGNC:3391,CellphoneDB
EFNA5 EPHA1,Efremova et al. 2020 (CellphoneDB),"15114347,",EFNA5,HGNC:3225,plasma membrane,EPHA1,HGNC:3385,HGNC:3225 HGNC:3385,Ramilowski_2015_Putative
EFNA5 EPHA2,Ramilowski_2015_Literature_supported,"9330863,9245480,",EFNA5,HGNC:3225,plasma membrane,EPHA2,HGNC:3386,HGNC:3225 HGNC:3386,CellphoneDB
EFNA5 EPHA3,Ramilowski_2015_Literature_supported,"9330863,9751130, 9195962, 9245480,",EFNA5,HGNC:3225,plasma membrane,EPHA3,HGNC:3387,HGNC:3225 HGNC:3387,CellphoneDB
EFNA5 EPHA4,Ramilowski_2015_Literature_supported,"9330863,8755474,",EFNA5,HGNC:3225,plasma membrane,EPHA4,HGNC:3388,HGNC:3225 HGNC:3388,CellphoneDB
EFNA5 EPHA5,Ramilowski_2015_Literature_supported,"9330863,10531456,",EFNA5,HGNC:3225,plasma membrane,EPHA5,HGNC:3389,HGNC:3225 HGNC:3389,CellphoneDB
EFNA5 EPHA6,Ramilowski_2015_Literature_supported,"9330863,",EFNA5,HGNC:3225,plasma membrane,EPHA6,HGNC:19296,HGNC:3225 HGNC:19296,
EFNA5 EPHA7,Ramilowski_2015_Literature_supported,"10366629,",EFNA5,HGNC:3225,plasma membrane,EPHA7,HGNC:3390,HGNC:3225 HGNC:3390,CellphoneDB_flipped
EFNA5 EPHA8,Ramilowski_2015_Literature_supported,"9330863,11416136,",EFNA5,HGNC:3225,plasma membrane,EPHA8,HGNC:3391,HGNC:3225 HGNC:3391,CellphoneDB
EFNA5 EPHB1,Ramilowski_2015_Literature_supported,"9245480,",EFNA5,HGNC:3225,plasma membrane,EPHB1,HGNC:3392,HGNC:3225 HGNC:3392,
EFNA5 EPHB2,Ramilowski_2015_Literature_supported,"15107857,15107857,",EFNA5,HGNC:3225,plasma membrane,EPHB2,HGNC:3393,HGNC:3225 HGNC:3393,CellphoneDB_flipped
EFNA5 EPHB6,Ramilowski_2015_Literature_supported,"15107857,",EFNA5,HGNC:3225,plasma membrane,EPHB6,HGNC:3396,HGNC:3225 HGNC:3396,
EFNB1 EPHA4,Efremova et al. 2020 (CellphoneDB),"15114347,",EFNB1,HGNC:3226,plasma membrane,EPHA4,HGNC:3388,HGNC:3226 HGNC:3388,Ramilowski_2015_Putative
EFNB1 EPHB1,Ramilowski_2015_Literature_supported,"9330863, 11713248,10669731, 12223469,",EFNB1,HGNC:3226,plasma membrane,EPHB1,HGNC:3392,HGNC:3226 HGNC:3392,CellphoneDB
EFNB1 EPHB2,Ramilowski_2015_Literature_supported,"9330863,8878483,",EFNB1,HGNC:3226,plasma membrane,EPHB2,HGNC:3393,HGNC:3226 HGNC:3393,CellphoneDB
EFNB1 EPHB3,Ramilowski_2015_Literature_supported,"9330863,",EFNB1,HGNC:3226,plasma membrane,EPHB3,HGNC:3394,HGNC:3226 HGNC:3394,CellphoneDB
EFNB1 EPHB4,Ramilowski_2015_Literature_supported,"9330863,",EFNB1,HGNC:3226,plasma membrane,EPHB4,HGNC:3395,HGNC:3226 HGNC:3395,CellphoneDB
EFNB1 EPHB6,Ramilowski_2015_Literature_supported,"11713248,",EFNB1,HGNC:3226,plasma membrane,EPHB6,HGNC:3396,HGNC:3226 HGNC:3396,CellphoneDB
EFNB1 ERBB2,Ramilowski_2015_Literature_supported,"22279592,",EFNB1,HGNC:3226,plasma membrane,ERBB2,HGNC:3430,HGNC:3226 HGNC:3430,
EFNB2 EPHA3,Ramilowski_2015_Literature_supported,"8559144,",EFNB2,HGNC:3227,plasma membrane,EPHA3,HGNC:3387,HGNC:3227 HGNC:3387,
EFNB2 EPHA4,Ramilowski_2015_Literature_supported,"9330863,12761826,",EFNB2,HGNC:3227,plasma membrane,EPHA4,HGNC:3388,HGNC:3227 HGNC:3388,CellphoneDB
EFNB2 EPHA6,Ramilowski_2015_Literature_supported,"10648835,",EFNB2,HGNC:3227,plasma membrane,EPHA6,HGNC:19296,HGNC:3227 HGNC:19296,
EFNB2 EPHB1,Ramilowski_2015_Literature_supported,"9330863,10066262, 8559144,",EFNB2,HGNC:3227,plasma membrane,EPHB1,HGNC:3392,HGNC:3227 HGNC:3392,CellphoneDB
EFNB2 EPHB2,Ramilowski_2015_Literature_supported,"9330863,11780069,",EFNB2,HGNC:3227,plasma membrane,EPHB2,HGNC:3393,HGNC:3227 HGNC:3393,CellphoneDB
EFNB2 EPHB3,Ramilowski_2015_Literature_supported,"9330863,",EFNB2,HGNC:3227,plasma membrane,EPHB3,HGNC:3394,HGNC:3227 HGNC:3394,CellphoneDB
EFNB2 EPHB4,Ramilowski_2015_Literature_supported,"7534404,12051776, 9718367,",EFNB2,HGNC:3227,plasma membrane,EPHB4,HGNC:3395,HGNC:3227 HGNC:3395,CellphoneDB
EFNB2 EPHB6,Ramilowski_2015_Literature_supported,"10648835,",EFNB2,HGNC:3227,plasma membrane,EPHB6,HGNC:3396,HGNC:3227 HGNC:3396,CellphoneDB
EFNB2 GRM1,Ramilowski_2015_Literature_supported,"15745950,",EFNB2,HGNC:3227,plasma membrane,GRM1,HGNC:4593,HGNC:3227 HGNC:4593,
EFNB2 GRM5,Ramilowski_2015_Literature_supported,"15745950,",EFNB2,HGNC:3227,plasma membrane,GRM5,HGNC:4597,HGNC:3227 HGNC:4597,
EFNB2 PECAM1,Ramilowski_2015_Literature_supported,"16357318,",EFNB2,HGNC:3227,plasma membrane,PECAM1,HGNC:8823,HGNC:3227 HGNC:8823,
EFNB2 RHBDL2,Ramilowski_2015_Literature_supported,"15047175,",EFNB2,HGNC:3227,plasma membrane,RHBDL2,HGNC:16083,HGNC:3227 HGNC:16083,
EFNB3 EPHA4,Ramilowski_2015_Literature_supported,"12649481),12383247, 9484836,",EFNB3,HGNC:3228,plasma membrane,EPHA4,HGNC:3388,HGNC:3228 HGNC:3388,CellphoneDB
EFNB3 EPHB1,Efremova et al. 2020 (CellphoneDB),"15114347,",EFNB3,HGNC:3228,plasma membrane,EPHB1,HGNC:3392,HGNC:3228 HGNC:3392,Ramilowski_2015_Putative
EFNB3 EPHB2,Ramilowski_2015_Literature_supported,"9330863,",EFNB3,HGNC:3228,plasma membrane,EPHB2,HGNC:3393,HGNC:3228 HGNC:3393,CellphoneDB
EFNB3 EPHB3,Ramilowski_2015_Literature_supported,"9330863,9484836,",EFNB3,HGNC:3228,plasma membrane,EPHB3,HGNC:3394,HGNC:3228 HGNC:3394,CellphoneDB
EFNB3 EPHB4,Ramilowski_2015_Literature_supported,"8755474,",EFNB3,HGNC:3228,plasma membrane,EPHB4,HGNC:3395,HGNC:3228 HGNC:3395,CellphoneDB
EFNB3 EPHB6,Efremova et al. 2020 (CellphoneDB),"15114347,",EFNB3,HGNC:3228,plasma membrane,EPHB6,HGNC:3396,HGNC:3228 HGNC:3396,Ramilowski_2015_Putative
EFNB3 RHBDL2,Ramilowski_2015_Literature_supported,"15047175,",EFNB3,HGNC:3228,plasma membrane,RHBDL2,HGNC:16083,HGNC:3228 HGNC:16083,
EGF EGFR,Ramilowski_2015_Literature_supported,"6289330,12093292, 12620237, 10788520, 16274239, 15620700, 12297050,",EGF,HGNC:3229,secreted,EGFR,HGNC:3236,HGNC:3229 HGNC:3236,CellphoneDB
EGF ERBB2,Ramilowski_2015_Literature_supported,"12093292,",EGF,HGNC:3229,secreted,ERBB2,HGNC:3430,HGNC:3229 HGNC:3430,
EGF ERBB3,Ramilowski_2015_Literature_supported,"12093292,",EGF,HGNC:3229,secreted,ERBB3,HGNC:3431,HGNC:3229 HGNC:3431,
EGF ERBB4,Ramilowski_2015_Literature_supported,"9305636,",EGF,HGNC:3229,secreted,ERBB4,HGNC:3432,HGNC:3229 HGNC:3432,
ENAM CD63,Hou et al. 2020 (this publication),"17708745,",ENAM,HGNC:3344,secreted,CD63,HGNC:1692,HGNC:3344 HGNC:1692,
ENHO GPR19,Efremova et al. 2020 (CellphoneDB),"28476646, ",ENHO,HGNC:24838,secreted,GPR19,HGNC:4473,HGNC:24838 HGNC:4473,
EPCAM EPCAM,Baccin et al. 2020 (RNA-Magnet),"25163760,",EPCAM,HGNC:11529,plasma membrane,EPCAM,HGNC:11529,HGNC:11529 HGNC:11529,
EPGN EGFR,Ramilowski_2015_Literature_supported,"28988771,",EPGN,HGNC:17470,secreted,EGFR,HGNC:3236,HGNC:17470 HGNC:3236,CellphoneDB
EPHA4 EFNB1,Baccin et al. 2020 (RNA-Magnet),"9330863,",EPHA4,HGNC:3388,plasma membrane,EFNB1,HGNC:3226,HGNC:3388 HGNC:3226,
EPO CRLF3,Hou et al. 2020 (this publication),"28769759,",EPO,HGNC:3415,secreted,CRLF3,HGNC:17177,HGNC:3415 HGNC:17177,
EPO EPHB4,Efremova et al. 2020 (CellphoneDB),"26481148, 25586589, ",EPO,HGNC:3415,secreted,EPHB4,HGNC:3395,HGNC:3415 HGNC:3395,
EPO EPOR,Ramilowski_2015_Literature_supported,"9442088,16982323,10318834, 9808045,",EPO,HGNC:3415,secreted,EPOR,HGNC:3416,HGNC:3415 HGNC:3416,CellphoneDB
EREG EGFR,Ramilowski_2015_Literature_supported,"8626392,9419975,",EREG,HGNC:3443,secreted,EGFR,HGNC:3236,HGNC:3443 HGNC:3236,CellphoneDB
EREG ERBB4,Ramilowski_2015_Literature_supported,"9419975,",EREG,HGNC:3443,secreted,ERBB4,HGNC:3432,HGNC:3443 HGNC:3432,CellphoneDB
F10 F3,Ramilowski_2015_Literature_supported,"8702971,",F10,HGNC:3528,secreted,F3,HGNC:3541,HGNC:3528 HGNC:3541,
F11 GP1BA,Ramilowski_2015_Literature_supported,"11696542,",F11,HGNC:3529,secreted,GP1BA,HGNC:4439,HGNC:3529 HGNC:4439,
F11R JAM2,Baccin et al. 2020 (RNA-Magnet),"25119047,",F11R,HGNC:14685,plasma membrane,JAM2,HGNC:14686,HGNC:14685 HGNC:14686,
F12 GP1BA,Ramilowski_2015_Literature_supported,"10801853,",F12,HGNC:3530,secreted,GP1BA,HGNC:4439,HGNC:3530 HGNC:4439,
F13A1 ITGA4,Ramilowski_2015_Literature_supported,"10816592,",F13A1,HGNC:3531,secreted,ITGA4,HGNC:6140,HGNC:3531 HGNC:6140,
F13A1 ITGA9,Ramilowski_2015_Literature_supported,"10816592,",F13A1,HGNC:3531,secreted,ITGA9,HGNC:6145,HGNC:3531 HGNC:6145,
F13A1 ITGB1,Ramilowski_2015_Literature_supported,"10816592,",F13A1,HGNC:3531,secreted,ITGB1,HGNC:6153,HGNC:3531 HGNC:6153,
F2 F2R,Ramilowski_2015_Literature_supported,"11356985,10644723, 12563219, 9058715, 10978167,",F2,HGNC:3535,secreted,F2R,HGNC:3537,HGNC:3535 HGNC:3537,
F2 F2RL1,Ramilowski_2015_Literature_supported,"11356985,10978167,",F2,HGNC:3535,secreted,F2RL1,HGNC:3538,HGNC:3535 HGNC:3538,
F2 F2RL2,Ramilowski_2015_Literature_supported,"11356985,12732212,",F2,HGNC:3535,secreted,F2RL2,HGNC:3539,HGNC:3535 HGNC:3539,
F2 F2RL3,Ramilowski_2015_Literature_supported,"12732212,12732212,",F2,HGNC:3535,secreted,F2RL3,HGNC:3540,HGNC:3535 HGNC:3540,
F2 GP1BA,Ramilowski_2015_Literature_supported,"2933256, 11024046,",F2,HGNC:3535,secreted,GP1BA,HGNC:4439,HGNC:3535 HGNC:4439,
F2 GP9,Ramilowski_2015_Literature_supported,"2207326,",F2,HGNC:3535,secreted,GP9,HGNC:4444,HGNC:3535 HGNC:4444,
F2 ITGA2B,Ramilowski_2015_Literature_supported,"11487023,",F2,HGNC:3535,secreted,ITGA2B,HGNC:6138,HGNC:3535 HGNC:6138,
F2 THBD,Ramilowski_2015_Literature_supported,"7615164, 8663147, 14691232,",F2,HGNC:3535,secreted,THBD,HGNC:11784,HGNC:3535 HGNC:11784,
F7 F3,Ramilowski_2015_Literature_supported,"12787023,12787023, 9925787,",F7,HGNC:3544,secreted,F3,HGNC:3541,HGNC:3544 HGNC:3541,
F8 ASGR2,Ramilowski_2015_Literature_supported,"15946216,",F8,HGNC:3546,secreted,ASGR2,HGNC:743,HGNC:3546 HGNC:743,
F8 LDLR,Ramilowski_2015_Literature_supported,"15840700,",F8,HGNC:3546,secreted,LDLR,HGNC:6547,HGNC:3546 HGNC:6547,
F8 LRP1,Ramilowski_2015_Literature_supported,"11560943,12522143,",F8,HGNC:3546,secreted,LRP1,HGNC:6692,HGNC:3546 HGNC:6692,
F9 LRP1,Ramilowski_2015_Literature_supported,"11560943,12522212,",F9,HGNC:3551,secreted,LRP1,HGNC:6692,HGNC:3551 HGNC:6692,
FAM3C LIFR,Hou et al. 2020 (this publication),"30692635,",FAM3C,HGNC:18664,secreted,LIFR,HGNC:6597,HGNC:18664 HGNC:6597,
FAM3D FPR1,Hou et al. 2020 (this publication),"29853563,",FAM3D,HGNC:18665,secreted,FPR1,HGNC:3826,HGNC:18665 HGNC:3826,
FAM3D FPR2,Hou et al. 2020 (this publication),"29853563,",FAM3D,HGNC:18665,secreted,FPR2,HGNC:3827,HGNC:18665 HGNC:3827,
FASLG FAS,Ramilowski_2015_Literature_supported,"9126929,9228058, 9126929,",FASLG,HGNC:11936,plasma membrane; secreted,FAS,HGNC:11920,HGNC:11936 HGNC:11920,CellphoneDB
FASLG TNFRSF6B,Ramilowski_2015_Literature_supported,"14697332,10318773, 11994433, 9872321,",FASLG,HGNC:11936,plasma membrane; secreted,TNFRSF6B,HGNC:11921,HGNC:11936 HGNC:11921,CellphoneDB_flipped
FAT4 DCHS1,Ramilowski_2015_Literature_supported,"24056717, 21303848",FAT4,HGNC:23109,secreted,DCHS1,HGNC:13681,HGNC:23109 HGNC:13681,
FBLN1 ITGB1,Ramilowski_2015_Literature_supported,"2527614,",FBLN1,HGNC:3600,secreted,ITGB1,HGNC:6153,HGNC:3600 HGNC:6153,
FBN1 ITGA5,Ramilowski_2015_Literature_supported,"20686071,",FBN1,HGNC:3603,secreted,ITGA5,HGNC:6141,HGNC:3603 HGNC:6141,
FBN1 ITGAV,Ramilowski_2015_Literature_supported,"20686071,",FBN1,HGNC:3603,secreted,ITGAV,HGNC:6150,HGNC:3603 HGNC:6150,
FBN1 ITGB1,Ramilowski_2015_Literature_supported,"20686071,",FBN1,HGNC:3603,secreted,ITGB1,HGNC:6153,HGNC:3603 HGNC:6153,
FBN1 ITGB3,Ramilowski_2015_Literature_supported,"20686071,",FBN1,HGNC:3603,secreted,ITGB3,HGNC:6156,HGNC:3603 HGNC:6156,
FCER2 CR2,Efremova et al. 2020 (CellphoneDB),"16785534, 16172256,",FCER2,HGNC:3612,plasma membrane,CR2,HGNC:2336,HGNC:3612 HGNC:2336,
FCN2 LRP1,Ramilowski_2015_Literature_supported,"21054788,",FCN2,HGNC:3624,secreted,LRP1,HGNC:6692,HGNC:3624 HGNC:6692,
FGA ITGA2B,Ramilowski_2015_Literature_supported,"11460491,",FGA,HGNC:3661,secreted,ITGA2B,HGNC:6138,HGNC:3661 HGNC:6138,
FGA ITGA5,Ramilowski_2015_Literature_supported,"15031111,",FGA,HGNC:3661,secreted,ITGA5,HGNC:6141,HGNC:3661 HGNC:6141,
FGA ITGAM,Ramilowski_2015_Literature_supported,"16601240,",FGA,HGNC:3661,secreted,ITGAM,HGNC:6149,HGNC:3661 HGNC:6149,
FGA ITGAV,Ramilowski_2015_Literature_supported,"15031111,",FGA,HGNC:3661,secreted,ITGAV,HGNC:6150,HGNC:3661 HGNC:6150,
FGA ITGAX,Ramilowski_2015_Literature_supported,"4062888,",FGA,HGNC:3661,secreted,ITGAX,HGNC:6152,HGNC:3661 HGNC:6152,
FGA ITGB1,Ramilowski_2015_Literature_supported,"15031111,",FGA,HGNC:3661,secreted,ITGB1,HGNC:6153,HGNC:3661 HGNC:6153,
FGA ITGB2,Ramilowski_2015_Literature_supported,"4062888,",FGA,HGNC:3661,secreted,ITGB2,HGNC:6155,HGNC:3661 HGNC:6155,
FGA ITGB3,Ramilowski_2015_Literature_supported,"11460491,",FGA,HGNC:3661,secreted,ITGB3,HGNC:6156,HGNC:3661 HGNC:6156,
